PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR_SUM,1985,12.5,-73.125,4.89,3.47,3.22,6.66,38.61,47.37,82.66,82.47,84.7,118.03,36.25,34.2,542.53
PRECTOTCORR_SUM,1985,12.5,-73.75,4.09,3.4,2.67,5.22,36.45,50.7,81.7,77.74,79.79,113.52,33.9,29.96,519.14
PRECTOTCORR_SUM,1985,12.5,-74.375,3.56,3.3,2.37,4.19,35.48,50.89,82.53,74.49,76.06,110.65,33.99,30.21,507.72
PRECTOTCORR_SUM,1985,12.5,-75.0,3.73,3.51,1.88,5.28,31.28,63.19,55.63,60.84,78.33,100.69,34.23,28.1,466.69
PRECTOTCORR_SUM,1985,12.5,-75.625,4.1,3.53,1.54,7.62,28.45,83.48,27.78,50.33,83.08,92.53,34.63,25.35,442.42
PRECTOTCORR_SUM,1985,12.5,-76.25,4.13,3.31,1.61,8.67,28.8,94.63,29.08,53.56,81.58,93.16,35.1,25.73,459.36
PRECTOTCORR_SUM,1985,12.5,-76.875,4.58,4.75,1.81,9.7,30.46,99.39,31.82,58.13,78.95,103.13,37.53,31.0,491.25
PRECTOTCORR_SUM,1985,7.0,-71.25,4.63,10.09,35.57,185.26,378.59,535.6,432.79,330.73,302.07,333.01,263.46,82.49,2894.29
PRECTOTCORR_SUM,1985,7.0,-71.875,19.65,20.98,94.16,164.85,301.88,340.0,304.96,272.69,206.24,289.29,285.0,92.86,2392.56
PRECTOTCORR_SUM,1985,7.0,-72.5,40.75,31.07,143.08,158.54,233.87,211.89,188.61,195.18,164.02,233.1,225.64,78.94,1904.69
PRECTOTCORR_SUM,1985,7.0,-73.125,51.31,38.15,175.75,147.34,203.19,125.29,110.42,156.5,153.86,215.26,153.53,58.53,1589.13
PRECTOTCORR_SUM,1985,7.0,-73.75,28.1,49.41,199.64,154.82,298.0,142.29,177.39,249.1,215.76,279.23,147.66,71.12,2012.52
PRECTOTCORR_SUM,1985,7.0,-74.375,11.08,64.84,196.75,159.31,375.09,164.58,238.65,322.27,270.15,305.45,151.35,78.58,2338.1
PRECTOTCORR_SUM,1985,7.0,-75.0,30.86,107.04,187.88,177.77,398.62,199.62,294.98,339.83,310.31,320.55,164.87,95.66,2627.99
PRECTOTCORR_SUM,1985,7.0,-75.625,179.8,145.16,186.82,244.41,359.19,241.47,290.45,297.38,305.17,430.81,257.6,187.69,3125.95
PRECTOTCORR_SUM,1985,7.0,-76.25,294.87,160.95,197.01,278.1,358.64,258.82,276.82,288.62,315.63,508.86,316.13,249.74,3504.19
PRECTOTCORR_SUM,1985,7.0,-76.875,328.17,164.41,196.9,279.66,371.81,268.18,289.61,304.17,329.77,517.44,320.91,260.23,3631.26
PRECTOTCORR_SUM,1985,7.5,-71.25,1.7,8.55,24.18,189.56,422.82,473.25,444.06,356.55,300.0,377.85,284.95,110.56,2994.03
PRECTOTCORR_SUM,1985,7.5,-71.875,8.82,21.04,51.18,154.85,347.12,321.19,293.11,268.72,188.14,300.79,306.38,108.56,2369.9
PRECTOTCORR_SUM,1985,7.5,-72.5,23.7,27.39,79.11,127.77,252.1,187.26,149.71,169.35,117.44,210.12,220.7,73.92,1638.57
PRECTOTCORR_SUM,1985,7.5,-73.125,32.43,28.94,98.22,102.58,218.84,113.78,98.24,144.42,112.92,181.94,141.66,45.27,1319.24
PRECTOTCORR_SUM,1985,7.5,-73.75,19.96,37.91,137.51,112.75,317.86,131.43,184.84,235.85,194.46,260.36,131.57,58.88,1823.38
PRECTOTCORR_SUM,1985,7.5,-74.375,9.08,54.08,159.45,120.85,388.61,158.37,247.78,294.57,247.78,302.76,133.54,70.66,2187.53
PRECTOTCORR_SUM,1985,7.5,-75.0,30.22,95.56,172.96,151.31,396.3,203.56,296.35,307.93,276.32,321.14,146.9,93.56,2492.11
PRECTOTCORR_SUM,1985,7.5,-75.625,164.49,133.54,164.93,233.58,349.24,257.66,297.47,289.43,285.66,432.77,226.26,180.18,3015.21
PRECTOTCORR_SUM,1985,7.5,-76.25,270.92,143.73,165.54,274.46,336.09,271.52,279.22,283.29,299.56,522.71,278.58,238.67,3364.29
PRECTOTCORR_SUM,1985,7.5,-76.875,288.83,140.03,155.22,265.49,324.33,267.74,274.35,278.98,303.58,521.85,273.76,238.63,3332.79
PRECTOTCORR_SUM,1985,8.0,-71.25,1.34,8.2,35.07,184.11,368.98,365.11,413.38,326.61,244.48,385.33,253.29,124.58,2710.48
PRECTOTCORR_SUM,1985,8.0,-71.875,4.33,24.45,36.32,122.41,312.61,263.97,237.26,223.53,135.81,280.52,255.28,112.37,2008.86
PRECTOTCORR_SUM,1985,8.0,-72.5,11.81,33.66,43.69,81.91,229.03,161.56,98.94,127.47,69.01,187.24,182.94,64.31,1291.57
PRECTOTCORR_SUM,1985,8.0,-73.125,18.29,28.21,54.47,62.02,209.32,113.57,80.92,121.63,75.98,161.59,121.59,38.19,1085.78
PRECTOTCORR_SUM,1985,8.0,-73.75,13.55,28.83,95.3,75.51,297.78,125.16,172.22,203.34,155.73,232.39,110.18,49.28,1559.27
PRECTOTCORR_SUM,1985,8.0,-74.375,7.94,40.26,128.44,88.13,360.99,146.41,230.15,251.3,203.32,279.3,112.97,61.94,1911.15
PRECTOTCORR_SUM,1985,8.0,-75.0,24.17,70.15,140.66,116.23,356.82,184.66,265.67,264.62,225.73,295.9,121.47,81.1,2147.18
PRECTOTCORR_SUM,1985,8.0,-75.625,127.65,102.47,123.17,189.07,303.84,239.4,268.23,261.23,243.56,392.58,180.47,150.33,2582.0
PRECTOTCORR_SUM,1985,8.0,-76.25,220.69,112.71,122.58,238.46,294.34,260.37,263.03,267.45,266.04,494.3,230.92,207.14,2978.03
PRECTOTCORR_SUM,1985,8.0,-76.875,229.27,105.95,111.54,227.58,276.71,253.52,256.79,253.53,265.54,492.21,226.01,207.78,2906.43
PRECTOTCORR_SUM,1985,8.5,-71.25,3.06,13.16,91.03,158.41,294.56,248.11,346.99,303.71,196.15,332.4,233.26,117.86,2338.7
PRECTOTCORR_SUM,1985,8.5,-71.875,4.41,27.47,56.15,95.95,241.0,197.99,193.4,177.13,100.38,243.23,196.99,92.8,1626.9
PRECTOTCORR_SUM,1985,8.5,-72.5,6.92,35.22,42.7,58.47,197.86,140.46,82.75,104.33,52.62,173.41,151.69,55.87,1102.3
PRECTOTCORR_SUM,1985,8.5,-73.125,9.75,24.65,36.73,41.57,179.2,114.31,71.35,97.33,53.31,144.35,102.56,37.71,912.82
PRECTOTCORR_SUM,1985,8.5,-73.75,8.15,18.36,58.31,46.54,234.1,116.22,140.39,150.39,103.69,185.84,85.19,42.73,1189.91
PRECTOTCORR_SUM,1985,8.5,-74.375,5.74,23.35,85.61,58.26,285.33,129.02,190.64,188.45,142.46,226.75,87.7,53.0,1476.31
PRECTOTCORR_SUM,1985,8.5,-75.0,14.41,38.54,90.67,74.12,276.88,153.04,215.37,202.24,162.09,242.2,94.47,62.76,1626.79
PRECTOTCORR_SUM,1985,8.5,-75.625,73.72,59.64,73.26,116.41,229.94,204.92,210.78,202.5,186.4,309.61,137.21,107.4,1911.79
PRECTOTCORR_SUM,1985,8.5,-76.25,134.87,67.88,72.28,154.1,226.07,244.21,210.46,210.44,216.51,395.77,178.21,152.5,2263.3
PRECTOTCORR_SUM,1985,8.5,-76.875,140.94,61.96,65.17,146.92,214.75,239.71,212.32,198.89,219.45,400.66,177.93,158.21,2236.91
PRECTOTCORR_SUM,1985,9.0,-71.25,4.8,18.57,120.75,110.73,252.54,161.46,249.36,295.38,173.24,256.36,202.37,98.91,1944.47
PRECTOTCORR_SUM,1985,9.0,-71.875,4.54,23.74,73.33,82.62,189.04,118.59,151.11,144.59,94.94,202.84,153.89,77.51,1316.74
PRECTOTCORR_SUM,1985,9.0,-72.5,4.71,24.42,45.1,60.66,164.73,110.22,89.68,92.64,68.61,163.81,121.3,59.24,1005.12
PRECTOTCORR_SUM,1985,9.0,-73.125,4.99,15.27,24.41,43.93,146.97,99.41,76.26,73.82,57.08,137.46,82.24,47.87,809.71
PRECTOTCORR_SUM,1985,9.0,-73.75,4.07,8.64,24.84,32.01,159.31,95.12,106.61,92.98,70.09,142.84,63.7,42.8,843.01
PRECTOTCORR_SUM,1985,9.0,-74.375,3.09,9.39,38.61,34.49,187.07,100.41,140.99,116.92,90.95,166.01,64.1,46.42,998.45
PRECTOTCORR_SUM,1985,9.0,-75.0,5.86,14.05,39.97,36.09,176.6,111.19,153.29,129.95,105.62,172.9,73.82,44.13,1063.47
PRECTOTCORR_SUM,1985,9.0,-75.625,26.28,21.61,28.9,45.36,144.38,178.68,140.2,129.2,140.79,203.02,98.13,60.89,1217.44
PRECTOTCORR_SUM,1985,9.0,-76.25,43.26,20.88,22.95,48.95,136.69,250.39,129.51,121.45,172.72,233.01,115.68,79.16,1374.65
PRECTOTCORR_SUM,1985,9.0,-76.875,43.81,15.84,18.17,41.4,132.78,269.21,131.3,116.17,191.16,235.67,120.06,85.2,1400.77
PRECTOTCORR_SUM,1985,9.5,-71.25,4.09,16.38,84.74,72.34,213.12,109.91,163.31,245.36,163.7,206.71,153.78,86.27,1519.71
PRECTOTCORR_SUM,1985,9.5,-71.875,2.79,11.14,58.53,78.62,160.78,77.44,130.5,131.92,126.39,173.57,98.03,79.04,1128.75
PRECTOTCORR_SUM,1985,9.5,-72.5,2.49,9.82,33.58,79.37,155.07,81.98,107.72,89.78,107.45,166.06,76.29,76.08,985.69
PRECTOTCORR_SUM,1985,9.5,-73.125,2.17,6.32,13.92,67.15,136.64,80.77,100.58,62.17,89.27,159.61,59.93,70.79,849.32
PRECTOTCORR_SUM,1985,9.5,-73.75,1.63,3.04,7.19,35.99,112.62,72.6,92.03,53.66,76.7,134.65,50.72,54.0,694.83
PRECTOTCORR_SUM,1985,9.5,-74.375,1.15,2.44,10.15,24.61,112.36,71.33,98.51,62.33,78.25,130.21,50.69,46.68,688.71
PRECTOTCORR_SUM,1985,9.5,-75.0,1.54,3.05,10.14,15.83,100.0,73.04,94.99,73.35,87.7,121.24,63.36,32.82,677.06
PRECTOTCORR_SUM,1985,9.5,-75.625,7.76,4.19,6.69,13.48,88.49,176.4,87.53,84.19,136.87,136.94,78.79,32.41,853.74
PRECTOTCORR_SUM,1985,9.5,-76.25,11.8,3.39,4.51,11.45,89.58,254.04,81.81,82.21,161.62,152.33,88.47,41.93,983.14
PRECTOTCORR_SUM,1985,9.5,-76.875,10.72,0.53,2.37,6.02,90.7,277.66,83.81,79.62,174.94,153.77,92.69,45.78,1018.61
PRECTOTCORR_SUM,1986,10.0,-71.25,28.4,11.95,84.23,66.78,89.03,120.58,42.46,69.38,152.45,249.98,130.02,4.53,1049.79
PRECTOTCORR_SUM,1986,10.0,-71.875,8.66,15.27,70.2,117.19,122.71,90.23,10.93,87.96,119.21,162.03,91.03,1.82,897.24
PRECTOTCORR_SUM,1986,10.0,-72.5,5.61,16.41,68.6,126.71,130.76,84.84,7.36,92.25,112.45,149.85,84.47,1.56,880.87
PRECTOTCORR_SUM,1986,10.0,-73.125,2.19,15.03,55.96,101.12,110.09,71.04,4.65,82.43,98.16,159.87,49.68,1.0,751.22
PRECTOTCORR_SUM,1986,10.0,-73.75,1.07,7.99,27.27,46.95,58.65,50.09,4.54,64.79,75.11,147.65,21.25,1.0,506.36
PRECTOTCORR_SUM,1986,10.0,-74.375,1.9,5.38,13.87,23.7,35.94,48.06,5.33,57.81,60.46,141.4,13.43,1.97,409.25
PRECTOTCORR_SUM,1986,10.0,-75.0,4.82,5.53,6.64,12.86,24.02,69.83,11.25,50.52,50.42,156.51,12.92,3.95,409.27
PRECTOTCORR_SUM,1986,10.0,-75.625,4.36,9.99,5.17,19.54,26.59,112.49,26.31,96.61,77.63,307.01,38.96,6.86,731.52
PRECTOTCORR_SUM,1986,10.0,-76.25,2.17,10.33,4.52,25.63,29.75,121.76,36.28,137.03,95.27,384.09,60.58,8.7,916.11
PRECTOTCORR_SUM,1986,10.0,-76.875,3.11,9.59,4.61,27.63,38.64,125.53,46.38,147.05,102.33,378.66,71.98,13.03,968.54
PRECTOTCORR_SUM,1986,10.5,-71.25,15.28,6.06,54.93,43.37,57.22,92.97,18.73,42.33,110.9,174.47,102.11,2.79,721.16
PRECTOTCORR_SUM,1986,10.5,-71.875,3.46,13.64,59.6,98.1,114.36,83.3,3.36,71.02,94.5,144.11,74.21,0.62,760.28
PRECTOTCORR_SUM,1986,10.5,-72.5,1.54,15.84,64.46,112.91,131.15,84.41,1.6,79.95,92.4,146.88,67.24,0.4,798.78
PRECTOTCORR_SUM,1986,10.5,-73.125,0.57,15.9,56.72,98.77,117.61,73.56,2.25,77.31,84.78,176.27,37.51,0.22,741.47
PRECTOTCORR_SUM,1986,10.5,-73.75,0.17,7.98,27.55,49.89,63.85,50.5,3.45,65.16,66.14,164.45,13.84,0.21,513.19
PRECTOTCORR_SUM,1986,10.5,-74.375,0.27,3.34,10.76,24.52,35.09,43.23,4.61,58.51,53.49,151.39,6.8,0.49,392.5
PRECTOTCORR_SUM,1986,10.5,-75.0,1.02,3.13,3.18,15.27,22.94,62.42,9.54,51.99,49.08,177.06,4.81,1.73,402.17
PRECTOTCORR_SUM,1986,10.5,-75.625,1.14,7.88,3.73,23.17,24.58,122.81,25.21,77.8,72.0,319.27,15.22,4.18,696.99
PRECTOTCORR_SUM,1986,10.5,-76.25,0.56,10.72,5.87,30.1,26.91,147.03,34.41,99.62,81.71,381.38,24.25,5.48,848.04
PRECTOTCORR_SUM,1986,10.5,-76.875,1.06,10.73,6.1,30.29,31.96,145.55,42.26,98.14,82.77,357.11,27.53,7.85,841.35
PRECTOTCORR_SUM,1986,11.0,-71.25,7.28,4.43,28.61,33.77,47.91,62.39,8.95,29.45,85.53,110.28,75.42,3.09,497.11
PRECTOTCORR_SUM,1986,11.0,-71.875,1.25,13.47,47.73,74.07,100.47,71.68,1.44,58.59,79.35,127.79,61.21,0.52,637.57
PRECTOTCORR_SUM,1986,11.0,-72.5,0.26,16.77,56.34,87.22,119.8,77.35,0.7,68.42,79.06,142.61,54.71,0.23,703.47
PRECTOTCORR_SUM,1986,11.0,-73.125,0.15,15.15,46.95,77.77,104.97,65.0,3.25,71.52,78.77,185.99,31.42,0.21,681.15
PRECTOTCORR_SUM,1986,11.0,-73.75,0.25,7.27,21.15,41.47,60.33,46.37,7.38,70.04,77.31,200.9,13.79,0.35,546.61
PRECTOTCORR_SUM,1986,11.0,-74.375,0.35,2.38,6.33,21.64,34.53,41.93,8.5,66.02,69.8,187.98,7.68,0.47,447.61
PRECTOTCORR_SUM,1986,11.0,-75.0,0.21,4.29,2.15,19.07,27.15,70.7,13.92,65.03,74.78,253.6,7.3,1.62,539.82
PRECTOTCORR_SUM,1986,11.0,-75.625,0.16,6.38,2.75,23.36,25.67,131.99,25.79,70.12,81.17,347.03,10.19,3.62,728.23
PRECTOTCORR_SUM,1986,11.0,-76.25,0.17,6.96,4.15,27.22,27.12,159.01,33.48,78.33,84.24,373.82,12.46,4.53,811.49
PRECTOTCORR_SUM,1986,11.0,-76.875,0.61,7.76,4.6,26.53,31.85,158.76,40.15,78.07,88.32,353.55,17.65,6.77,814.62
PRECTOTCORR_SUM,1986,11.5,-71.25,3.38,4.67,15.73,31.69,50.41,49.3,8.74,32.72,77.68,80.35,55.19,5.33,415.19
PRECTOTCORR_SUM,1986,11.5,-71.875,1.06,11.35,36.75,58.47,84.7,60.37,3.16,55.92,78.85,126.93,50.65,1.03,569.24
PRECTOTCORR_SUM,1986,11.5,-72.5,0.82,11.29,36.05,55.63,82.17,60.11,1.6,50.88,73.09,99.63,56.01,0.86,528.14
PRECTOTCORR_SUM,1986,11.5,-73.125,1.07,9.21,21.91,42.78,63.04,49.34,11.89,72.36,99.71,229.46,27.06,1.4,629.23
PRECTOTCORR_SUM,1986,11.5,-73.75,1.23,3.86,5.74,22.43,38.22,42.41,17.93,75.87,108.33,260.54,16.4,1.51,594.47
PRECTOTCORR_SUM,1986,11.5,-74.375,0.95,1.77,2.68,20.24,37.53,47.09,19.97,84.4,115.7,276.05,14.87,1.32,622.57
PRECTOTCORR_SUM,1986,11.5,-75.0,0.46,4.04,1.57,21.19,33.78,81.08,22.29,77.42,105.47,324.6,12.56,2.23,686.69
PRECTOTCORR_SUM,1986,11.5,-75.625,0.19,5.5,1.5,21.75,28.68,132.37,26.05,63.61,84.13,363.47,10.87,3.63,741.75
PRECTOTCORR_SUM,1986,11.5,-76.25,0.24,4.7,1.71,22.3,29.66,150.02,29.83,63.72,80.76,365.16,11.51,4.18,763.79
PRECTOTCORR_SUM,1986,11.5,-76.875,0.61,5.58,2.34,21.84,34.46,153.58,35.61,64.48,85.35,354.78,16.65,6.41,781.69
PRECTOTCORR_SUM,1986,12.0,-71.25,3.59,4.91,15.07,30.23,48.91,43.67,10.67,34.92,73.69,68.27,45.88,6.64,386.45
PRECTOTCORR_SUM,1986,12.0,-71.875,2.36,5.07,14.31,31.33,53.6,43.08,13.05,60.9,101.33,175.82,37.59,3.03,541.47
PRECTOTCORR_SUM,1986,12.0,-72.5,1.73,8.2,24.0,41.44,65.8,49.67,6.97,54.26,84.43,132.17,44.98,2.1,515.75
PRECTOTCORR_SUM,1986,12.0,-73.125,1.91,2.67,6.02,24.88,46.24,42.54,24.2,99.74,141.89,313.21,24.46,2.89,730.65
PRECTOTCORR_SUM,1986,12.0,-73.75,1.66,1.89,3.13,19.54,41.31,41.82,26.38,96.95,133.52,299.51,20.66,2.54,688.91
PRECTOTCORR_SUM,1986,12.0,-74.375,1.54,1.3,2.2,17.93,42.2,42.57,26.12,89.58,124.86,279.18,18.0,2.33,647.81
PRECTOTCORR_SUM,1986,12.0,-75.0,1.08,2.4,1.42,17.74,36.96,69.94,24.6,70.52,101.66,288.38,14.64,3.46,632.8
PRECTOTCORR_SUM,1986,12.0,-75.625,0.85,4.0,1.22,18.25,31.94,108.04,24.75,51.78,77.19,315.32,12.51,5.21,651.06
PRECTOTCORR_SUM,1986,12.0,-76.25,0.88,4.69,1.09,18.44,33.25,118.67,26.18,52.15,75.42,335.57,12.61,5.47,684.42
PRECTOTCORR_SUM,1986,12.0,-76.875,1.11,5.24,1.74,18.98,37.8,123.46,30.54,54.77,81.86,347.05,17.0,7.07,726.62
PRECTOTCORR_SUM,1986,12.5,-71.25,4.86,4.69,12.91,23.79,46.57,36.96,13.74,30.26,67.36,59.22,39.79,6.93,347.08
PRECTOTCORR_SUM,1986,12.5,-71.875,3.84,5.16,13.03,24.13,55.08,37.43,15.13,45.31,80.23,111.23,35.15,4.67,430.39
PRECTOTCORR_SUM,1986,12.5,-72.5,2.77,7.44,19.9,33.48,62.3,44.26,9.72,47.4,76.34,109.71,40.54,3.29,457.15
PRECTOTCORR_SUM,1986,12.5,-73.125,3.7,2.42,4.66,15.27,48.14,31.86,24.12,64.66,102.18,185.38,22.93,5.01,510.33
PRECTOTCORR_SUM,1986,12.5,-73.75,3.16,1.84,3.08,13.98,43.27,29.93,24.25,63.0,100.15,192.05,19.54,4.58,498.83
PRECTOTCORR_SUM,1986,12.5,-74.375,3.0,1.58,2.43,12.72,42.59,30.84,24.06,60.41,98.37,185.23,18.08,4.54,483.85
PRECTOTCORR_SUM,1986,12.5,-75.0,2.71,2.12,2.08,13.05,39.81,48.36,23.97,48.46,84.99,189.53,17.96,7.14,480.18
PRECTOTCORR_SUM,1986,12.5,-75.625,2.68,3.19,2.62,14.23,38.26,70.94,25.64,38.46,73.61,209.7,18.66,10.97,508.96
PRECTOTCORR_SUM,1986,12.5,-76.25,2.86,4.2,2.81,14.12,39.58,78.19,27.38,40.27,75.93,230.56,18.72,11.77,546.39
PRECTOTCORR_SUM,1986,12.5,-76.875,3.42,4.79,3.35,14.58,43.81,83.67,31.07,43.22,82.49,242.55,23.02,13.63,589.6
PRECTOTCORR_SUM,1986,7.0,-71.25,11.01,49.46,16.85,134.14,421.24,799.84,458.27,524.9,320.48,589.21,195.28,66.82,3587.5
PRECTOTCORR_SUM,1986,7.0,-71.875,27.26,64.87,39.68,192.14,345.21,631.31,343.68,397.34,307.18,525.51,208.79,65.03,3148.0
PRECTOTCORR_SUM,1986,7.0,-72.5,48.61,77.97,72.86,221.38,275.91,410.33,264.49,295.22,275.67,412.15,194.45,48.69,2597.73
PRECTOTCORR_SUM,1986,7.0,-73.125,73.67,87.83,110.93,221.06,227.95,234.4,178.67,206.52,208.41,281.36,149.35,41.38,2021.53
PRECTOTCORR_SUM,1986,7.0,-73.75,89.59,80.74,139.62,243.32,235.91,252.8,142.21,251.92,185.38,240.9,152.41,70.12,2084.92
PRECTOTCORR_SUM,1986,7.0,-74.375,94.91,76.09,141.72,250.49,242.86,285.0,126.82,297.19,180.45,241.65,154.66,82.78,2174.62
PRECTOTCORR_SUM,1986,7.0,-75.0,126.71,100.08,139.15,293.19,292.63,307.5,137.63,273.17,187.08,314.38,166.18,97.02,2434.72
PRECTOTCORR_SUM,1986,7.0,-75.625,222.56,169.82,205.57,440.98,422.79,336.88,147.76,187.02,275.83,548.84,357.55,197.91,3513.51
PRECTOTCORR_SUM,1986,7.0,-76.25,274.99,206.98,264.58,518.97,467.73,337.18,149.54,160.71,338.09,662.92,473.56,266.12,4121.37
PRECTOTCORR_SUM,1986,7.0,-76.875,279.91,209.92,279.6,526.93,455.46,325.88,149.0,166.96,354.75,668.12,474.56,275.64,4166.73
PRECTOTCORR_SUM,1986,7.5,-71.25,13.85,31.25,20.19,130.31,499.42,718.25,435.12,586.74,381.25,521.94,247.67,57.64,3643.63
PRECTOTCORR_SUM,1986,7.5,-71.875,22.54,43.53,33.81,146.93,359.65,557.79,289.68,370.51,284.7,471.95,212.38,63.26,2856.73
PRECTOTCORR_SUM,1986,7.5,-72.5,33.24,54.14,49.98,152.67,233.59,314.43,174.97,222.57,213.7,339.44,172.69,39.09,2000.51
PRECTOTCORR_SUM,1986,7.5,-73.125,47.35,60.07,74.19,160.16,193.53,179.04,92.75,158.94,163.24,219.77,125.68,24.92,1499.64
PRECTOTCORR_SUM,1986,7.5,-73.75,66.46,59.99,107.87,181.42,199.62,222.61,81.98,226.17,155.72,189.02,130.7,50.67,1672.23
PRECTOTCORR_SUM,1986,7.5,-74.375,74.9,61.17,117.4,197.98,204.74,260.38,90.05,270.37,158.85,191.69,134.84,66.34,1828.71
PRECTOTCORR_SUM,1986,7.5,-75.0,112.54,81.46,120.34,249.88,256.87,284.9,119.43,253.28,182.88,271.86,162.35,88.87,2184.66
PRECTOTCORR_SUM,1986,7.5,-75.625,209.03,137.61,181.74,405.06,387.09,315.27,138.28,182.35,279.16,496.38,349.8,183.95,3265.72
PRECTOTCORR_SUM,1986,7.5,-76.25,261.19,170.24,237.71,490.07,430.63,317.18,133.93,155.26,339.64,607.21,470.62,250.8,3864.48
PRECTOTCORR_SUM,1986,7.5,-76.875,259.21,166.39,241.73,483.45,405.65,296.27,127.1,153.83,344.99,599.01,468.26,253.25,3799.14
PRECTOTCORR_SUM,1986,8.0,-71.25,27.72,26.4,33.71,172.93,476.92,520.01,384.16,588.83,472.88,410.88,273.65,32.33,3420.42
PRECTOTCORR_SUM,1986,8.0,-71.875,23.18,38.46,36.37,124.74,303.64,366.06,214.97,317.26,265.98,330.19,224.97,40.0,2285.82
PRECTOTCORR_SUM,1986,8.0,-72.5,21.76,51.55,44.92,131.09,181.05,182.73,98.8,151.75,165.96,236.39,161.35,24.06,1451.41
PRECTOTCORR_SUM,1986,8.0,-73.125,25.4,49.69,59.04,150.66,179.44,121.8,41.03,116.13,140.56,176.9,115.02,15.19,1190.86
PRECTOTCORR_SUM,1986,8.0,-73.75,44.05,47.5,83.62,151.82,183.28,178.48,40.68,180.09,145.14,165.46,118.59,36.43,1375.14
PRECTOTCORR_SUM,1986,8.0,-74.375,55.86,50.32,94.94,154.46,175.36,216.41,54.48,222.97,150.73,168.85,127.51,53.13,1525.02
PRECTOTCORR_SUM,1986,8.0,-75.0,87.41,63.27,97.97,184.73,202.12,243.58,86.4,218.79,173.78,234.22,157.45,73.48,1823.2
PRECTOTCORR_SUM,1986,8.0,-75.625,164.11,99.8,140.09,314.24,303.91,269.07,110.97,165.05,261.98,416.09,312.88,145.52,2703.71
PRECTOTCORR_SUM,1986,8.0,-76.25,213.44,126.54,189.96,406.32,357.75,282.1,111.07,144.29,324.38,521.9,431.59,208.91,3318.25
PRECTOTCORR_SUM,1986,8.0,-76.875,208.05,121.1,188.0,394.14,337.48,265.24,104.72,141.66,326.58,516.08,434.12,210.49,3247.66
PRECTOTCORR_SUM,1986,8.5,-71.25,45.55,41.87,61.44,223.83,364.69,314.62,272.97,426.31,445.91,393.13,237.11,22.63,2850.06
PRECTOTCORR_SUM,1986,8.5,-71.875,30.35,50.0,50.06,138.74,219.54,187.49,139.13,235.32,246.03,253.23,215.26,21.56,1786.71
PRECTOTCORR_SUM,1986,8.5,-72.5,18.53,55.93,54.39,140.73,151.65,102.18,56.72,118.3,154.56,180.93,163.78,13.52,1211.22
PRECTOTCORR_SUM,1986,8.5,-73.125,12.96,44.35,51.31,140.99,155.88,79.75,18.97,94.86,135.37,150.66,113.99,8.99,1008.08
PRECTOTCORR_SUM,1986,8.5,-73.75,24.14,35.92,56.09,111.53,147.13,119.28,17.08,127.91,136.18,144.15,100.03,22.29,1041.73
PRECTOTCORR_SUM,1986,8.5,-74.375,36.02,37.35,65.04,97.82,132.42,156.55,28.26,161.98,138.29,148.11,107.48,37.12,1146.44
PRECTOTCORR_SUM,1986,8.5,-75.0,56.98,44.52,67.25,104.54,137.01,192.34,52.45,164.24,150.05,198.55,135.5,51.27,1354.7
PRECTOTCORR_SUM,1986,8.5,-75.625,100.86,63.42,83.82,183.14,197.45,216.46,78.85,138.26,218.83,342.01,246.13,93.72,1962.95
PRECTOTCORR_SUM,1986,8.5,-76.25,132.63,78.86,113.55,252.44,244.46,227.57,86.85,141.73,273.82,449.09,336.96,140.29,2478.25
PRECTOTCORR_SUM,1986,8.5,-76.875,127.51,74.21,110.68,243.75,237.95,218.73,85.87,140.53,278.56,448.89,347.83,145.31,2459.82
PRECTOTCORR_SUM,1986,9.0,-71.25,50.44,44.54,91.02,203.4,254.1,170.96,168.51,226.8,322.44,371.66,192.59,17.91,2114.37
PRECTOTCORR_SUM,1986,9.0,-71.875,33.14,49.34,73.14,143.24,156.0,95.15,74.8,143.38,210.86,230.89,179.16,14.03,1403.13
PRECTOTCORR_SUM,1986,9.0,-72.5,18.18,46.48,64.87,140.94,132.17,74.97,36.9,103.23,151.97,172.34,153.44,8.93,1104.42
PRECTOTCORR_SUM,1986,9.0,-73.125,8.12,32.74,46.03,114.61,120.12,59.49,12.78,87.03,129.16,140.05,101.18,5.45,856.76
PRECTOTCORR_SUM,1986,9.0,-73.75,10.75,22.54,32.65,67.6,96.39,70.21,7.88,89.81,117.94,127.89,68.79,10.25,722.7
PRECTOTCORR_SUM,1986,9.0,-74.375,18.57,22.61,35.77,46.37,81.73,97.55,12.67,104.61,112.14,130.81,69.47,19.45,751.75
PRECTOTCORR_SUM,1986,9.0,-75.0,30.29,26.57,36.18,40.3,75.19,136.37,27.34,103.88,110.13,168.04,89.17,27.53,870.99
PRECTOTCORR_SUM,1986,9.0,-75.625,43.32,30.66,33.76,66.89,93.6,155.75,49.95,119.1,153.12,290.94,151.59,42.36,1231.04
PRECTOTCORR_SUM,1986,9.0,-76.25,45.71,28.54,33.57,84.15,102.52,149.69,62.54,167.76,184.16,399.68,179.67,53.47,1491.46
PRECTOTCORR_SUM,1986,9.0,-76.875,39.47,22.74,28.39,76.84,102.05,143.59,71.31,188.8,189.41,418.35,178.93,57.67,1517.55
